link	id	title	author	nsfw	genre	size	tags	images	text	rating	timestamp	price	manifest_info
https://fstudios.itch.io/tdd	790909	Top Down Destruction VR	FStudios	-	Shooter	253 MB	3D, Oculus Quest, Oculus Rift, quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ0MjgxMTgucG5n/315x250%23c/i7khKs.png,https://img.itch.zone/aW1hZ2UvNzkwOTA5LzQ0MjgxMjMucG5n/347x500/5oo2U6.png,https://img.itch.zone/aW1hZ2UvNzkwOTA5LzQ0MjgxMjQucG5n/347x500/IX6ruE.png,https://img.itch.zone/aW1hZ2UvNzkwOTA5LzQ0MjgxMjUucG5n/347x500/ykikEX.png	-	-	1604266380	-	gear,head
https://xcammo.itch.io/hands-contollers	818169	Block Play Ground VR	xCammo	-	-	51 MB	Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ2NzE3NjgucG5n/315x250%23c/lKxp%2F5.png,https://img.itch.zone/aW1hZ2UvODE4MTY5LzQ2NzE3NzAucG5n/347x500/Pfxj2V.png,https://img.itch.zone/aW1hZ2UvODE4MTY5LzQ2NzE3NzEucG5n/347x500/evGmJC.png,https://img.itch.zone/aW1hZ2UvODE4MTY5LzQ2NzE3NzMucG5n/347x500/A%2Bd4RH.png,https://img.itch.zone/aW1hZ2UvODE4MTY5LzQ2NzE3NzQucG5n/347x500/boGAM8.png	-	-	1606453740	-	gear,head,hands
https://kitchenislandvr.itch.io/kitchen-island-vr	816588	Kitchen Island VR	KitchenIslandVR	-	-	318 MB	cooking, Multiplayer, Singleplayer, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ1Nzg0ODQucG5n/315x250%23c/QJB6%2B6.png,https://img.itch.zone/aW1hZ2UvODE2NTg4LzQ1Nzg1MDUucG5n/347x500/fWDKvb.png,https://img.itch.zone/aW1hZ2UvODE2NTg4LzQ1Nzg1MDgucG5n/347x500/FIstzC.png,https://img.itch.zone/aW1hZ2UvODE2NTg4LzQ1Nzg1MTQucG5n/347x500/jxobhh.png,https://img.itch.zone/aW1hZ2UvODE2NTg4LzQ1Nzg1MTAucG5n/347x500/BKdwi0.png,https://img.itch.zone/aW1hZ2UvODE2NTg4LzQ1Nzg1MTEucG5n/347x500/rCFf0K.png,https://img.itch.zone/aW1hZ2UvODE2NTg4LzQ1Nzg1MTMucG5n/347x500/fTYE%2B4.png,https://img.itch.zone/aW1hZ2UvODE2NTg4LzQ1Nzg1MDYucG5n/347x500/LdpBSo.png,https://img.itch.zone/aW1hZ2UvODE2NTg4LzQ1Nzg1MTUucG5n/347x500/r1%2Fu%2Bv.png,https://img.itch.zone/aW1hZ2UvODE2NTg4LzQ1Nzg1MTIucG5n/347x500/TyJj2l.png	Welcome to Kitchen Island VR! Cook exciting dishes on different islands. Prepare recipes without letting anything burn!	-	1606224360	-	gear,head
https://flightsim.itch.io/flying-aces-navy-pilot-simulator	797958	Flying Aces - Navy Pilot Simulator	FlightSim	-	Simulation	382 MB	flight-sim, flight-simulator	https://img.itch.zone/aW1nLzQ0Njc2NjEucG5n/315x250%23c/CCFU4Z.png,https://img.itch.zone/aW1hZ2UvNzk3OTU4LzQ0Njc2NTUuanBn/347x500/Hno%2BmC.jpg,https://img.itch.zone/aW1hZ2UvNzk3OTU4LzQ0Njc2NTcuanBn/347x500/urVCMz.jpg,https://img.itch.zone/aW1hZ2UvNzk3OTU4LzQ0Njc2NTYuanBn/347x500/0xCa0H.jpg,https://img.itch.zone/aW1hZ2UvNzk3OTU4LzQ0Njc4ODUuanBn/347x500/b1deXL.jpg	Experience what it's like to be an F/A-18 Fighter Pilot	-	1603480620	$9.99	-
https://odosa.itch.io/just-drive	793434	Just Drive	odosa	-	Racing	536 MB	Arcade, cars, Fast-Paced, Oculus Quest, sidequest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ0NzY1MDYucG5n/315x250%23c/JRBy7N.png,https://img.itch.zone/aW1hZ2UvNzkzNDM0LzQ0NjY0NjMucG5n/347x500/f8TRrR.png,https://img.itch.zone/aW1hZ2UvNzkzNDM0LzQ0NjY0ODEucG5n/347x500/xgEd%2BK.png,https://img.itch.zone/aW1hZ2UvNzkzNDM0LzQ0NzY1MTMucG5n/347x500/qTxsFY.png,https://img.itch.zone/aW1hZ2UvNzkzNDM0LzQ0NjY0NzgucG5n/347x500/HgHcKL.png,https://img.itch.zone/aW1hZ2UvNzkzNDM0LzQ0OTIwMDcucG5n/347x500/L6lNW%2F.png	VR Car Racing Game	-	1603972740	$4.99	-
https://jrissa.itch.io/solicitude-wake-up-questquest2-version	796131	Solicitude Wake-up - Quest/Quest2 version	JRissa	-	Survival	399 MB	Horror, Immersive, quest, quest2, sow, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ1NDQ0NzgucG5n/315x250%23c/fEI8jc.png,https://img.itch.zone/aW1hZ2UvNzk2MTMxLzQ1NDQ0MDgucG5n/347x500/66ZVGa.png,https://img.itch.zone/aW1hZ2UvNzk2MTMxLzQ1NDQ0MTEucG5n/347x500/tipskn.png,https://img.itch.zone/aW1hZ2UvNzk2MTMxLzQ1NDQ0MTIucG5n/347x500/Iiw9pW.png,https://img.itch.zone/aW1hZ2UvNzk2MTMxLzQ1NDQ0MDkucG5n/347x500/tQR7gv.png,https://img.itch.zone/aW1hZ2UvNzk2MTMxLzQ1NDQ0MTMucG5n/347x500/K3bIB8.png,https://img.itch.zone/aW1hZ2UvNzk2MTMxLzQ1NDQ0MDcucG5n/347x500/mWuy40.png,https://img.itch.zone/aW1hZ2UvNzk2MTMxLzQ1NDQ0MTAucG5n/347x500/ridjR0.png	Solicitude Wake-up is immersive horror survival experience in virtual reality.	-	1604485740	$4.49	-
https://exvrience.itch.io/exvrience-golf-club	754341	exVRience Golf Club	exvrience	-	Sports	498 MB	Golf, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ2MTM0MjYucG5n/315x250%23c/ej%2BR%2Fl.png,https://img.itch.zone/aW1hZ2UvNzU0MzQxLzQyMTQyNzkucG5n/347x500/d%2FlN5J.png,https://img.itch.zone/aW1hZ2UvNzU0MzQxLzQyMTQ0NjkucG5n/347x500/Qs5HoL.png,https://img.itch.zone/aW1hZ2UvNzU0MzQxLzQyMTQ0NzcucG5n/347x500/kVyvsC.png,https://img.itch.zone/aW1hZ2UvNzU0MzQxLzQyMTQ0ODIucG5n/347x500/QXxOED.png,https://img.itch.zone/aW1hZ2UvNzU0MzQxLzQyMTQ0ODUucG5n/347x500/TnIEv9.png,https://img.itch.zone/aW1hZ2UvNzU0MzQxLzQyMTQyODMucG5n/347x500/y30sV%2B.png,https://img.itch.zone/aW1hZ2UvNzU0MzQxLzQyMTQzMDkuanBn/347x500/orrAS4.jpg,https://img.itch.zone/aW1hZ2UvNzU0MzQxLzQyMTQzMDYucG5n/347x500/h%2FsD7o.png	Virtual Golf	-	1606074600	$9.99	-
https://jrissa.itch.io/solicitude-wake-up-questquest2-demo-version	796157	Solicitude Wake-up - Quest/Quest2  DEMO version	JRissa	-	Survival	399 MB	demo, Horror, Immersive, quest, quest2, sow, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ1NDQ0ODgucG5n/315x250%23c/GHdDBg.png,https://img.itch.zone/aW1hZ2UvNzk2MTU3LzQ1NDQ0OTIucG5n/347x500/QoX8XK.png,https://img.itch.zone/aW1hZ2UvNzk2MTU3LzQ1NDQ0OTEucG5n/347x500/d32xKD.png,https://img.itch.zone/aW1hZ2UvNzk2MTU3LzQ1NDQ0OTUucG5n/347x500/cCOWn0.png,https://img.itch.zone/aW1hZ2UvNzk2MTU3LzQ1NDQ0OTYucG5n/347x500/o4WX9X.png,https://img.itch.zone/aW1hZ2UvNzk2MTU3LzQ1NDQ0OTAucG5n/347x500/T9Bl%2Br.png,https://img.itch.zone/aW1hZ2UvNzk2MTU3LzQ1NDQ0OTMucG5n/347x500/wnsQMU.png,https://img.itch.zone/aW1hZ2UvNzk2MTU3LzQ1NDQ0OTQucG5n/347x500/qNmcMO.png	Solicitude Wake-up is immersive horror survival experience in virtual reality.	-	1604486280	-	gear,head
https://enthusiastgames.itch.io/flappy-flappy-vr	686558	Flappy Flappy VR	EnthusiastGames	-	-	106 MB	Flappy Bird, Flying, oculus-go, Oculus Quest, Oculus Rift, Singleplayer, Virtual Reality (VR), vive	https://img.itch.zone/aW1nLzM3ODAyOTYucG5n/315x250%23c/Mx6r2o.png,https://img.itch.zone/aW1hZ2UvNjg2NTU4LzM3ODA0MTcucG5n/347x500/COI6a7.png,https://img.itch.zone/aW1hZ2UvNjg2NTU4LzM3ODA0MTkucG5n/347x500/9jnQyy.png,https://img.itch.zone/aW1hZ2UvNjg2NTU4LzM3ODA0MTUucG5n/347x500/t9WlK%2B.png,https://img.itch.zone/aW1hZ2UvNjg2NTU4LzM3ODA0MTgucG5n/347x500/cxnLeC.png,https://img.itch.zone/aW1hZ2UvNjg2NTU4LzM3ODA0MjAucG5n/347x500/8BZYn%2B.png,https://img.itch.zone/aW1hZ2UvNjg2NTU4LzM3ODA0MTYucG5n/347x500/fPMiEZ.png	-	-	1603637220	$2.99	-
https://brittanyfactory.itch.io/classique-19	812340	Classique 1,9	BrittanyFactory	-	Simulation	-	jetpack, Oculus Rift, quest, Singleplayer, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ1NTQ2NzYucG5n/315x250%23c/SID97I.png,https://img.itch.zone/aW1nLzQ1NTQ2NzYucG5n/347x500/oNbMmR.png	Bienvenue sur le simulateur de lespace classique,  jouez avec les filles - saut - monte - shoot - V1.9 -Quest 1&2	-	1606156080	$4	-
https://gtog.itch.io/wanted-pistoleros	812008	WANTED Pistoleros + Zombie Reward	GtoG	-	Shooter	841 MB	cowboy, duel, gun, Multiplayer, pistol, quest, Virtual Reality (VR), Western	https://img.itch.zone/aW1nLzQ2NTY0NDgucG5n/315x250%23c/6Vkbih.png,https://img.itch.zone/aW1hZ2UvODEyMDA4LzQ1NTk2MTQuanBn/347x500/JH3CAW.jpg,https://img.itch.zone/aW1hZ2UvODEyMDA4LzQ1NTI2NDAucG5n/347x500/WxYPQb.png,https://img.itch.zone/aW1hZ2UvODEyMDA4LzQ2Mzk5MTQucG5n/347x500/UD6Mdo.png,https://img.itch.zone/aW1hZ2UvODEyMDA4LzQ1NTk2MTguanBn/347x500/9dN9w5.jpg,https://img.itch.zone/aW1hZ2UvODEyMDA4LzQ1NTI2MzMucG5n/347x500/VbRFmV.png,https://img.itch.zone/aW1hZ2UvODEyMDA4LzQ1NTI2MzQucG5n/347x500/F6PWUK.png,https://img.itch.zone/aW1hZ2UvODEyMDA4LzQ1NTI2MzIucG5n/347x500/Py42EU.png,https://img.itch.zone/aW1hZ2UvODEyMDA4LzQ1NTI2NDEucG5n/347x500/iXi4F3.png,https://img.itch.zone/aW1hZ2UvODEyMDA4LzQ2Mzk5MTAucG5n/347x500/YoBd3W.png	OLD-FASHIONED GUN DUEL ON OCULUS QUEST (with a late Halloween style /confinement )	5.0,1	1606192500	$2	gear,head
https://gcook19.itch.io/sail	811972	SAIL	G119	-	Adventure	118 MB	free, Oculus Quest, Open World, Pirates, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ1NTI0NjguanBn/315x250%23c/MvJfFV.jpg,https://img.itch.zone/aW1hZ2UvODExOTcyLzQ1NTI0NzQuanBn/347x500/q%2BVEdY.jpg,https://img.itch.zone/aW1hZ2UvODExOTcyLzQ1NTI0NzEuanBn/347x500/hz%2F1sH.jpg,https://img.itch.zone/aW1hZ2UvODExOTcyLzQ1NTI0NzMuanBn/347x500/eSmLXX.jpg,https://img.itch.zone/aW1hZ2UvODExOTcyLzQ1NTI0NzIuanBn/347x500/1K03Lt.jpg,https://img.itch.zone/aW1hZ2UvODExOTcyLzQ1NTI0NzUuanBn/347x500/oLkFg6.jpg	Open world VR pirate/privateering game	-	1604611620	-	gear,head
https://crankysomething.itch.io/project-fairwinds	789633	Tower of the Four Winds - Project Fairwinds	crankysomething	-	Simulation	498 MB	disney, disneyland, new-york, rolly-crump, sculpture, small-world, tower, Virtual Reality (VR), walt-disney, worlds-fair	https://img.itch.zone/aW1nLzQ0NDQ2MDQucG5n/315x250%23c/WI1ODE.png,https://img.itch.zone/aW1hZ2UvNzg5NjMzLzQ0NDM4NDUucG5n/347x500/oCy320.png,https://img.itch.zone/aW1hZ2UvNzg5NjMzLzQ0NDM4NDcucG5n/347x500/eVrx%2B4.png,https://img.itch.zone/aW1hZ2UvNzg5NjMzLzQ0NDM4NDkucG5n/347x500/GjJe9H.png,https://img.itch.zone/aW1hZ2UvNzg5NjMzLzQ0NDM4NTEucG5n/347x500/SPazby.png,https://img.itch.zone/aW1hZ2UvNzg5NjMzLzQ0NDM4NTIucG5n/347x500/%2BVvH7k.png	Tower of the Four Winds, a kinetic sculpture, stood outside of it's a small world at the 1964-65 New York World's Fair.	-	1603547820	-	gear,head
https://protoxr.itch.io/aim-xr	776808	Aim XR	protoxr	-	Shooter	1 GB	aim-xr, Oculus Quest, Virtual Reality (VR), vr-shooter	https://img.itch.zone/aW1nLzQzNDc0OTYucG5n/315x250%23c/5JMwLh.png,https://img.itch.zone/aW1hZ2UvNzc2ODA4LzQzNDc1MDAucG5n/347x500/JMTZS9.png,https://img.itch.zone/aW1hZ2UvNzc2ODA4LzQzNDc1MDIucG5n/347x500/CVV76Y.png,https://img.itch.zone/aW1hZ2UvNzc2ODA4LzQzNDc1MDMucG5n/347x500/vGScN%2F.png,https://img.itch.zone/aW1hZ2UvNzc2ODA4LzQzNDc1MDQucG5n/347x500/tkM77f.png	VR Shooter 5v5 against bots - Oculus Quest only	5.0,3	1605225780	-	gear,head,quest2
https://pawkygame.itch.io/tower-defense-quest	810856	Tower Defense Quest	pawkygame	-	-	278 MB	Tower Defense, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ1NDYxNTQucG5n/315x250%23c/Ft8Ysi.png,https://img.itch.zone/aW1hZ2UvODEwODU2LzQ1NDYxODcucG5n/347x500/osYZGm.png,https://img.itch.zone/aW1hZ2UvODEwODU2LzQ1NDYxODgucG5n/347x500/%2BdzVZT.png,https://img.itch.zone/aW1hZ2UvODEwODU2LzQ1NDYxODkucG5n/347x500/oQOcqE.png	Tower Defense in VR	-	1604599740	$2.09	-
https://ginra.itch.io/operation-serpens	676422	OPERATION SERPENS	GINRA TECH	-	Shooter	494 MB	Arcade, oculus, Oculus Quest, Oculus Rift, Shoot 'Em Up, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ0NTEyMjcucG5n/315x250%23c/bH4%2BbF.png,https://img.itch.zone/aW1hZ2UvNjc2NDIyLzQzOTQ2NTcucG5n/347x500/HFUSgl.png,https://img.itch.zone/aW1hZ2UvNjc2NDIyLzQzOTQ2NTgucG5n/347x500/OgT8s4.png,https://img.itch.zone/aW1hZ2UvNjc2NDIyLzQzOTQ2NTkucG5n/347x500/bOV1yV.png,https://img.itch.zone/aW1hZ2UvNjc2NDIyLzQzOTQ2NjEucG5n/347x500/ewCq6S.png	Oculus Quest / VR	5.0,2	1604395200	$7.49	-
https://jcassady.itch.io/zombie-graveyard-vr	782658	Zombie Graveyard VR	jcassady	-	Shooter	73 MB	Halloween, Oculus Quest, Survival Horror, Virtual Reality (VR), Zombies	https://img.itch.zone/aW1nLzQzODg3MjgucG5n/315x250%23c/oKoIoa.png,https://img.itch.zone/aW1hZ2UvNzgyNjU4LzQzOTg3MjEucG5n/347x500/bY%2Fmys.png,https://img.itch.zone/aW1hZ2UvNzgyNjU4LzQzOTg3MjIucG5n/347x500/FicpHl.png,https://img.itch.zone/aW1hZ2UvNzgyNjU4LzQzOTg2MjAucG5n/347x500/OrIzr5.png,https://img.itch.zone/aW1hZ2UvNzgyNjU4LzQzOTg3MjMucG5n/347x500/%2Bm2z5C.png	Take on zombies in a spooky graveyard!	-	1604080140	-	gear,head
https://yonipm.itch.io/heart-seeker-vr	810811	Heart Seeker VR - Oculus Quest	Yonipm	-	Puzzle	57 MB	3D, Arcade, First-Person, Oculus Rift, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ1NDU4MDYucG5n/315x250%23c/LzsNrA.png,https://img.itch.zone/aW1hZ2UvODEwODExLzQ1NDU4MDAucG5n/347x500/FheeDs.png,https://img.itch.zone/aW1hZ2UvODEwODExLzQ1NDU4MDEucG5n/347x500/1kfE8v.png	Play the classic game of revealing where the mine is not. (For Oculus Quest)	-	1604687520	$1.49	-
https://virtualage.itch.io/gladius-vr	755097	Gladius VR	virtualage	-	Fighting	2 GB	gladiators, Oculus Quest, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ2NzY5MzkucG5n/315x250%23c/Ui4SZt.png,https://img.itch.zone/aW1hZ2UvNzU1MDk3LzQyNjQ4MzYuanBn/347x500/P6kxR1.jpg,https://img.itch.zone/aW1hZ2UvNzU1MDk3LzQzMzkzNzcuanBn/347x500/tCXuB5.jpg,https://img.itch.zone/aW1hZ2UvNzU1MDk3LzQzMzkzNzYuanBn/347x500/ltf63x.jpg,https://img.itch.zone/aW1hZ2UvNzU1MDk3LzQzMzkzODAuanBn/347x500/G372Bu.jpg,https://img.itch.zone/aW1hZ2UvNzU1MDk3LzQzMzkzNzUuanBn/347x500/JMpHaa.jpg,https://img.itch.zone/aW1hZ2UvNzU1MDk3LzQzMzkzNzguanBn/347x500/MlDFR1.jpg,https://img.itch.zone/aW1hZ2UvNzU1MDk3LzQzMzkzNzkuanBn/347x500/ODjX4%2F.jpg	Immersive VR sword fighting game set in ancient Rome.	5.0,4	1606419780	$14.99	-
https://heydeck-games.itch.io/apocalypse-101	742560	Apocalypse 101 with Bob	Heydeck Games	nsfw	Shooter	411 MB	3D, Arcade, Horror, Oculus Quest, Post-apocalyptic, Virtual Reality (VR), Zombies	https://img.itch.zone/aW1nLzQxNjk4ODYucG5n/315x250%23c/Pkq%2Bg%2B.png,https://img.itch.zone/aW1nLzQxNjk4ODYucG5n/347x500/gAbEsa.png	Are you tired of running? Learn to survive!	-	1603451040	-	gear,head
https://brittanyfactory.itch.io/classical-18	809858	Classical 1.8 Extended	BrittanyFactory	-	Survival	178 MB	3D, quest, quest2, Singleplayer, Space Sim, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ1NDAxNzkucG5n/315x250%23c/pTVq04.png,https://img.itch.zone/aW1nLzQ1NDAxNzkucG5n/347x500/is137Z.png	Space game simulation on  oculus quest1&2	-	1606156140	$4	-
https://clubhousevr.itch.io/spooky-night	769388	Spooky Night	ClubHouseVR	-	Action	132 MB	Arcade, FPS, Funny, Halloween, Horror, oculusquest, Spooky, virtualreality	https://img.itch.zone/aW1nLzQzMDQ2NTIuanBn/315x250%23c/52cMH1.jpg,https://img.itch.zone/aW1hZ2UvNzY5Mzg4LzQzMDQ2ODEuanBn/347x500/d56X%2Bd.jpg,https://img.itch.zone/aW1hZ2UvNzY5Mzg4LzQzMDQ2ODguanBn/347x500/%2Fb8n%2FW.jpg,https://img.itch.zone/aW1hZ2UvNzY5Mzg4LzQzMDQ2ODQuanBn/347x500/ICGn%2FW.jpg,https://img.itch.zone/aW1hZ2UvNzY5Mzg4LzQzMDQ2NzUuanBn/347x500/H%2FN8mr.jpg,https://img.itch.zone/aW1hZ2UvNzY5Mzg4LzQzMDQ2OTAuanBn/347x500/WOCYcF.jpg,https://img.itch.zone/aW1hZ2UvNzY5Mzg4LzQzMDQ2ODkuanBn/347x500/1fBkG5.jpg,https://img.itch.zone/aW1hZ2UvNzY5Mzg4LzQzMDQ2NzcuanBn/347x500/bAsYPa.jpg,https://img.itch.zone/aW1hZ2UvNzY5Mzg4LzQzMDQ2ODUuanBn/347x500/TzGl%2Bm.jpg,https://img.itch.zone/aW1hZ2UvNzY5Mzg4LzQzMDQ2OTIuanBn/347x500/LTFAD9.jpg	spooky night	1.0,1	1604176800	$1.79	-
https://slin.itch.io/water-spider-simulator	768479	Water Spider Simulator	Slin	-	Adventure	8 MB	diving, Oculus Quest, Oculus Rift, Singleplayer, swimming, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQyOTk1MjIucG5n/315x250%23c/zBn1St.png,https://img.itch.zone/aW1hZ2UvNzY4NDc5LzQzMTEwMjAuanBn/347x500/iQSMzO.jpg,https://img.itch.zone/aW1hZ2UvNzY4NDc5LzQzMTEwMjIuanBn/347x500/fzAIDG.jpg,https://img.itch.zone/aW1hZ2UvNzY4NDc5LzQzMTEwMjEuanBn/347x500/YNAwKx.jpg	Be a water spider in VR.	-	1601244180	-	gear,head
https://dniken.itch.io/fundamental-force	768291	Fundamental Force	Dniken	-	Shooter	167 MB	FPS, Gravity, Oculus Quest, Oculus Rift, Unity, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQzMDM2NDIuanBn/315x250%23c/u65GvW.jpg,https://img.itch.zone/aW1hZ2UvNzY4MjkxLzQyOTg0MTUucG5n/347x500/RDBrbE.png,https://img.itch.zone/aW1hZ2UvNzY4MjkxLzQyOTg0MjAucG5n/347x500/fth4hp.png,https://img.itch.zone/aW1hZ2UvNzY4MjkxLzQyOTg0MjEucG5n/347x500/qSV9YV.png,https://img.itch.zone/aW1hZ2UvNzY4MjkxLzQyOTg0MjQuanBn/347x500/FmIhIC.jpg,https://img.itch.zone/aW1hZ2UvNzY4MjkxLzQyOTg0MjUucG5n/347x500/TosHV%2F.png	Control the gravity in our fast-paced VR shooter!	5.0,1	1601211480	-	gear,head
https://nightcity.itch.io/tp	513677	T.P.	Night City	-	Simulation	96 MB	Atmospheric, Dark Humor, Escape Game, Halloween, Horror, Oculus Quest, one-button, Short, Surreal, Virtual Reality (VR)	https://img.itch.zone/aW1nLzI2Njc0ODMucG5n/315x250%23c/dE3yQJ.png,https://img.itch.zone/aW1hZ2UvNTEzNjc3LzQ1Mjc0NzIucG5n/347x500/9vDruu.png,https://img.itch.zone/aW1hZ2UvNTEzNjc3LzQ1Mjc0NjkucG5n/347x500/zGVuh0.png,https://img.itch.zone/aW1hZ2UvNTEzNjc3LzQ1Mjc0NzAucG5n/347x500/9OgeuS.png,https://img.itch.zone/aW1hZ2UvNTEzNjc3LzQ1Mjc0NzMucG5n/347x500/DMRitS.png,https://img.itch.zone/aW1hZ2UvNTEzNjc3LzQ1Mjc0NzUuZ2lm/347x500/8PoGVY.gif	You can't hold it forever...	-	1604277840	-	gear,head
https://squirrelbytes.itch.io/hyperstacks	765818	Hyperstacks	Squirrel Bytes	-	Action	151 MB	Level Editor, Shoot 'Em Up, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQ0NjQ5NTcucG5n/315x250%23c/LrXDod.png,https://img.itch.zone/aW1hZ2UvNzY1ODE4LzQyODM3NzIucG5n/347x500/YiNutZ.png,https://img.itch.zone/aW1hZ2UvNzY1ODE4LzQyODM3NzMucG5n/347x500/mYBvFT.png,https://img.itch.zone/aW1hZ2UvNzY1ODE4LzQyODM3NzYuanBn/347x500/gHEqxn.jpg,https://img.itch.zone/aW1hZ2UvNzY1ODE4LzQyODM3NzcuanBn/347x500/Rpi4Ka.jpg,https://img.itch.zone/aW1hZ2UvNzY1ODE4LzQyODM3NzQucG5n/347x500/v4EYgo.png,https://img.itch.zone/aW1hZ2UvNzY1ODE4LzQyODM3NzkuanBn/347x500/VvhCRQ.jpg,https://img.itch.zone/aW1hZ2UvNzY1ODE4LzQyODM3NzgucG5n/347x500/B3gpd0.png,https://img.itch.zone/aW1hZ2UvNzY1ODE4LzQyODM3NzUucG5n/347x500/DZcT8h.png,https://img.itch.zone/aW1hZ2UvNzY1ODE4LzQyODM3ODEuanBn/347x500/YV%2F7TC.jpg	A frenetic puzzle-action game combined with a very powerful level editor that offers Unlimited Gameplay in VR	-	1603453080	-	gear,head
https://curiousvr.itch.io/custom-home-arcade	754866	Custom Home Mapper (Oculus Quest)	CuriousVR	-	-	329 MB	Creative, custom-home, minigames, Oculus Quest, Oculus Rift, quest, tool, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQzMjg1ODQuanBn/315x250%23c/RcI8HC.jpg,https://img.itch.zone/aW1nLzQzMjg1ODQuanBn/347x500/RefbKB.jpg,https://img.itch.zone/aW1nLzQyODA0MzEuanBn/original/m4AOHM.jpg,https://img.itch.zone/aW1nLzQyNTg1ODkuanBn/original/%2FVwwn4.jpg,https://img.itch.zone/aW1nLzQyNTg1OTMuanBn/original/yHo8jO.jpg,https://img.itch.zone/aW1nLzQyNTg1OTguanBn/original/kyXTf2.jpg,https://img.itch.zone/aW1nLzQyNTg3ODYuanBn/original/zfQlST.jpg,https://img.itch.zone/aW1nLzQyNTg3MDEuanBn/original/t0h1Iw.jpg,https://img.itch.zone/aW1nLzQyNTg3MDQuanBn/original/OPJtlH.jpg,https://img.itch.zone/aW1nLzQyNTg2OTguanBn/original/4ZSzDv.jpg	Build your own 1-1 custom VR home and play multi-roomscale minigames!	4.0,2	1606340880	$7.99	-
https://voxelkei.itch.io/handparticle	803714	HandParticle	VoxelKei	-	-	81 MB	3D, audio-reactive, hand-tracking, Music, Oculus Quest, particle, Virtual Reality (VR), visual-effect	https://img.itch.zone/aW1nLzQ1MDg2NzYuanBn/315x250%23c/PEI54L.jpg,https://img.itch.zone/aW1hZ2UvODAzNzE0LzQ1MDg2OTMuanBn/347x500/FJFLEr.jpg,https://img.itch.zone/aW1hZ2UvODAzNzE0LzQ1MDg2OTUuanBn/347x500/QGICOX.jpg,https://img.itch.zone/aW1hZ2UvODAzNzE0LzQ1MDg2OTcuanBn/347x500/TyJLMk.jpg,https://img.itch.zone/aW1hZ2UvODAzNzE0LzQ1MDg3MDkuanBn/347x500/iNDJW3.jpg,https://img.itch.zone/aW1hZ2UvODAzNzE0LzQ1MDg3MTAuanBn/347x500/qUmFqq.jpg	The VR experience of audio reactive particles on your hands.	5.0,1	1604048940	-	gear,head,hands,quest2
https://gwpgearworx.itch.io/case-files	743660	David Slade Mysteries: Case Files	Gear Worx Productions	-	Adventure	1 GB	Oculus Quest, quest, suspense, Thriller, Virtual Reality (VR)	https://img.itch.zone/aW1nLzQxNTEzNzMucG5n/315x250%23c/GiSzkt.png,https://img.itch.zone/aW1hZ2UvNzQzNjYwLzQxNDQ4ODUucG5n/347x500/B%2F8953.png,https://img.itch.zone/aW1hZ2UvNzQzNjYwLzQxNDQ4ODkucG5n/347x500/y8UWpN.png,https://img.itch.zone/aW1hZ2UvNzQzNjYwLzQxNDQ4ODYucG5n/347x500/SIelcP.png,https://img.itch.zone/aW1hZ2UvNzQzNjYwLzQxNDQ4ODgucG5n/347x500/mbpACe.png,https://img.itch.zone/aW1hZ2UvNzQzNjYwLzQxNDQ4ODcucG5n/347x500/aLAuP6.png,https://img.itch.zone/aW1hZ2UvNzQzNjYwLzQxNDQ4OTAucG5n/347x500/2UfCAd.png,https://img.itch.zone/aW1hZ2UvNzQzNjYwLzQxNDQ4OTEucG5n/347x500/3xWnBQ.png,https://img.itch.zone/aW1hZ2UvNzQzNjYwLzQxNDQ4OTIucG5n/347x500/%2FnL%2B96.png	Investigate, Gather evidence, Solve & survive. Are you up to the task?	5.0,1	1601278260	$9.99	-
